sep=;
Series;Time;Value
alertmanager;2017-03-07T02:52:14.000Z;6299648
alertmanager;2017-03-07T02:52:24.000Z;6299648
alertmanager;2017-03-07T02:52:34.000Z;6426624
alertmanager;2017-03-07T02:52:44.000Z;6303744
alertmanager;2017-03-07T02:52:54.000Z;6299648
alertmanager;2017-03-07T02:53:04.000Z;6430720
alertmanager;2017-03-07T02:53:14.000Z;6426624
alertmanager;2017-03-07T02:53:24.000Z;6311936
alertmanager;2017-03-07T02:53:34.000Z;6438912
alertmanager;2017-03-07T02:53:44.000Z;6402048
alertmanager;2017-03-07T02:53:54.000Z;6270976
alertmanager;2017-03-07T02:54:04.000Z;6270976
alertmanager;2017-03-07T02:54:14.000Z;6270976
alertmanager;2017-03-07T02:54:24.000Z;6270976
alertmanager;2017-03-07T02:54:34.000Z;6402048
alertmanager;2017-03-07T02:54:44.000Z;6402048
alertmanager;2017-03-07T02:54:54.000Z;6266880
alertmanager;2017-03-07T02:55:04.000Z;6270976
alertmanager;2017-03-07T02:55:14.000Z;6266880
alertmanager;2017-03-07T02:55:24.000Z;6266880
alertmanager;2017-03-07T02:55:34.000Z;6266880
alertmanager;2017-03-07T02:55:44.000Z;6397952
alertmanager;2017-03-07T02:55:54.000Z;6397952
alertmanager;2017-03-07T02:56:04.000Z;6397952
alertmanager;2017-03-07T02:56:14.000Z;6393856
alertmanager;2017-03-07T02:56:24.000Z;6393856
alertmanager;2017-03-07T02:56:34.000Z;6393856
alertmanager;2017-03-07T02:56:44.000Z;6266880
alertmanager;2017-03-07T02:56:54.000Z;6397952
alertmanager;2017-03-07T02:57:04.000Z;6397952
alertmanager;2017-03-07T02:57:14.000Z;6393856
alertmanager;2017-03-07T02:57:24.000Z;6393856
alertmanager;2017-03-07T02:57:34.000Z;6393856
alertmanager;2017-03-07T02:57:44.000Z;6270976
alertmanager;2017-03-07T02:57:54.000Z;6270976
alertmanager;2017-03-07T02:58:04.000Z;6266880
alertmanager;2017-03-07T02:58:14.000Z;6266880
alertmanager;2017-03-07T02:58:24.000Z;6393856
alertmanager;2017-03-07T02:58:34.000Z;6393856
alertmanager;2017-03-07T02:58:44.000Z;6393856
alertmanager;2017-03-07T02:58:54.000Z;6266880
alertmanager;2017-03-07T02:59:04.000Z;6397952
alertmanager;2017-03-07T02:59:14.000Z;6524928
alertmanager;2017-03-07T02:59:24.000Z;6397952
alertmanager;2017-03-07T02:59:34.000Z;6397952
alertmanager;2017-03-07T02:59:44.000Z;6402048
alertmanager;2017-03-07T02:59:54.000Z;6402048
alertmanager;2017-03-07T03:00:04.000Z;6402048
alertmanager;2017-03-07T03:00:14.000Z;6397952
alertmanager;2017-03-07T03:00:24.000Z;6270976
alertmanager;2017-03-07T03:00:34.000Z;6275072
alertmanager;2017-03-07T03:00:44.000Z;6377472
alertmanager;2017-03-07T03:00:54.000Z;6377472
alertmanager;2017-03-07T03:01:04.000Z;6373376
alertmanager;2017-03-07T03:01:14.000Z;6373376
alertmanager;2017-03-07T03:01:24.000Z;6373376
alertmanager;2017-03-07T03:01:34.000Z;6373376
alertmanager;2017-03-07T03:01:44.000Z;6246400
alertmanager;2017-03-07T03:01:54.000Z;6246400
alertmanager;2017-03-07T03:02:04.000Z;6246400
alertmanager;2017-03-07T03:02:14.000Z;6377472
alertmanager;2017-03-07T03:02:24.000Z;6254592
alertmanager;2017-03-07T03:02:34.000Z;6254592
alertmanager;2017-03-07T03:02:44.000Z;6254592
alertmanager;2017-03-07T03:02:54.000Z;6254592
alertmanager;2017-03-07T03:03:04.000Z;6254592
alertmanager;2017-03-07T03:03:14.000Z;6385664
alertmanager;2017-03-07T03:03:24.000Z;6385664
alertmanager;2017-03-07T03:03:34.000Z;6389760
alertmanager;2017-03-07T03:03:44.000Z;6389760
alertmanager;2017-03-07T03:03:54.000Z;6262784
alertmanager;2017-03-07T03:04:04.000Z;6262784
alertmanager;2017-03-07T03:04:14.000Z;6385664
alertmanager;2017-03-07T03:04:24.000Z;6385664
alertmanager;2017-03-07T03:04:34.000Z;6385664
alertmanager;2017-03-07T03:04:44.000Z;6381568
alertmanager;2017-03-07T03:04:54.000Z;6385664
alertmanager;2017-03-07T03:05:04.000Z;6275072
alertmanager;2017-03-07T03:05:14.000Z;6275072
alertmanager;2017-03-07T03:05:24.000Z;6275072
alertmanager;2017-03-07T03:05:34.000Z;6275072
alertmanager;2017-03-07T03:05:44.000Z;6275072
alertmanager;2017-03-07T03:05:54.000Z;6279168
alertmanager;2017-03-07T03:06:04.000Z;6279168
alertmanager;2017-03-07T03:06:14.000Z;6410240
alertmanager;2017-03-07T03:06:24.000Z;6410240
alertmanager;2017-03-07T03:06:34.000Z;6279168
alertmanager;2017-03-07T03:06:44.000Z;6406144
alertmanager;2017-03-07T03:06:54.000Z;6275072
alertmanager;2017-03-07T03:07:04.000Z;6406144
alertmanager;2017-03-07T03:07:14.000Z;6402048
alertmanager;2017-03-07T03:07:24.000Z;6275072
alertmanager;2017-03-07T03:07:34.000Z;6279168
alertmanager;2017-03-07T03:07:44.000Z;6406144
alertmanager;2017-03-07T03:07:54.000Z;6275072
alertmanager;2017-03-07T03:08:04.000Z;6275072
alertmanager;2017-03-07T03:08:14.000Z;6275072
alertmanager;2017-03-07T03:08:24.000Z;6283264
alertmanager;2017-03-07T03:08:34.000Z;6414336
alertmanager;2017-03-07T03:08:44.000Z;6414336
alertmanager;2017-03-07T03:08:54.000Z;6283264
alertmanager;2017-03-07T03:09:04.000Z;6283264
alertmanager;2017-03-07T03:09:14.000Z;6283264
alertmanager;2017-03-07T03:09:24.000Z;6283264
alertmanager;2017-03-07T03:09:34.000Z;6283264
alertmanager;2017-03-07T03:09:44.000Z;6283264
alertmanager;2017-03-07T03:09:54.000Z;6283264
alertmanager;2017-03-07T03:10:04.000Z;6283264
alertmanager;2017-03-07T03:10:14.000Z;6283264
alertmanager;2017-03-07T03:10:24.000Z;6410240
alertmanager;2017-03-07T03:10:34.000Z;6414336
alertmanager;2017-03-07T03:10:44.000Z;6258688
alertmanager;2017-03-07T03:10:54.000Z;6258688
alertmanager;2017-03-07T03:11:04.000Z;6258688
alertmanager;2017-03-07T03:11:14.000Z;6258688
alertmanager;2017-03-07T03:11:24.000Z;6389760
alertmanager;2017-03-07T03:11:34.000Z;6258688
alertmanager;2017-03-07T03:11:44.000Z;6258688
alertmanager;2017-03-07T03:11:54.000Z;6258688
alertmanager;2017-03-07T03:12:04.000Z;6520832
alertmanager;2017-03-07T03:12:14.000Z;6512640
alertmanager;2017-03-07T03:12:24.000Z;6512640
alertmanager;2017-03-07T03:12:34.000Z;6262784
alertmanager;2017-03-07T03:12:44.000Z;6389760
alertmanager;2017-03-07T03:12:54.000Z;6254592
alertmanager;2017-03-07T03:13:04.000Z;6254592
alertmanager;2017-03-07T03:13:14.000Z;6254592
alertmanager;2017-03-07T03:13:24.000Z;6385664
alertmanager;2017-03-07T03:13:34.000Z;6496256
alertmanager;2017-03-07T03:13:44.000Z;6496256
alertmanager;2017-03-07T03:13:54.000Z;6385664
alertmanager;2017-03-07T03:14:04.000Z;6385664
alertmanager;2017-03-07T03:14:14.000Z;6385664
alertmanager;2017-03-07T03:14:24.000Z;6516736
alertmanager;2017-03-07T03:14:34.000Z;6402048
alertmanager;2017-03-07T03:14:44.000Z;6402048
alertmanager;2017-03-07T03:14:54.000Z;6402048
alertmanager;2017-03-07T03:15:04.000Z;6410240
alertmanager;2017-03-07T03:15:14.000Z;6410240
alertmanager;2017-03-07T03:15:24.000Z;6410240
alertmanager;2017-03-07T03:15:34.000Z;6283264
alertmanager;2017-03-07T03:15:44.000Z;6279168
alertmanager;2017-03-07T03:15:54.000Z;6279168
alertmanager;2017-03-07T03:16:04.000Z;6410240
alertmanager;2017-03-07T03:16:14.000Z;6410240
alertmanager;2017-03-07T03:16:24.000Z;6406144
alertmanager;2017-03-07T03:16:34.000Z;6537216
alertmanager;2017-03-07T03:16:44.000Z;6283264
alertmanager;2017-03-07T03:16:54.000Z;6279168
alertmanager;2017-03-07T03:17:04.000Z;6279168
alertmanager;2017-03-07T03:17:14.000Z;6279168
alertmanager;2017-03-07T03:17:24.000Z;6279168
alertmanager;2017-03-07T03:17:34.000Z;6279168
alertmanager;2017-03-07T03:17:44.000Z;6410240
alertmanager;2017-03-07T03:17:54.000Z;6410240
alertmanager;2017-03-07T03:18:04.000Z;6406144
alertmanager;2017-03-07T03:18:14.000Z;6406144
alertmanager;2017-03-07T03:18:24.000Z;6283264
alertmanager;2017-03-07T03:18:34.000Z;6410240
alertmanager;2017-03-07T03:18:44.000Z;6283264
alertmanager;2017-03-07T03:18:54.000Z;6283264
alertmanager;2017-03-07T03:19:04.000Z;6410240
alertmanager;2017-03-07T03:19:14.000Z;6410240
alertmanager;2017-03-07T03:19:24.000Z;6410240
alertmanager;2017-03-07T03:19:34.000Z;6410240
alertmanager;2017-03-07T03:19:44.000Z;6287360
alertmanager;2017-03-07T03:19:54.000Z;6287360
alertmanager;2017-03-07T03:20:04.000Z;6287360
alertmanager;2017-03-07T03:20:14.000Z;6287360
alertmanager;2017-03-07T03:20:24.000Z;6410240
alertmanager;2017-03-07T03:20:34.000Z;6279168
alertmanager;2017-03-07T03:20:44.000Z;6279168
alertmanager;2017-03-07T03:20:54.000Z;6279168
alertmanager;2017-03-07T03:21:04.000Z;6184960
alertmanager;2017-03-07T03:21:14.000Z;6184960
alertmanager;2017-03-07T03:21:24.000Z;6184960
alertmanager;2017-03-07T03:21:34.000Z;6189056
alertmanager;2017-03-07T03:21:44.000Z;6193152
alertmanager;2017-03-07T03:21:54.000Z;6193152
alertmanager;2017-03-07T03:22:04.000Z;6320128
alertmanager;2017-03-07T03:22:14.000Z;6447104
alertmanager;2017-03-07T03:22:24.000Z;6447104
alertmanager;2017-03-07T03:22:34.000Z;6197248
alertmanager;2017-03-07T03:22:44.000Z;6189056
alertmanager;2017-03-07T03:22:54.000Z;6189056
alertmanager;2017-03-07T03:23:04.000Z;6451200
alertmanager;2017-03-07T03:23:14.000Z;6451200
alertmanager;2017-03-07T03:23:24.000Z;6443008
alertmanager;2017-03-07T03:23:34.000Z;6291456
alertmanager;2017-03-07T03:23:44.000Z;6291456
alertmanager;2017-03-07T03:23:54.000Z;6291456
alertmanager;2017-03-07T03:24:04.000Z;6418432
alertmanager;2017-03-07T03:24:14.000Z;6418432
alertmanager;2017-03-07T03:24:24.000Z;6291456
alertmanager;2017-03-07T03:24:34.000Z;6291456
alertmanager;2017-03-07T03:24:44.000Z;6418432
alertmanager;2017-03-07T03:24:54.000Z;6418432
alertmanager;2017-03-07T03:25:04.000Z;6414336
alertmanager;2017-03-07T03:25:14.000Z;6414336
alertmanager;2017-03-07T03:25:24.000Z;6287360
alertmanager;2017-03-07T03:25:34.000Z;6287360
alertmanager;2017-03-07T03:25:44.000Z;6418432
alertmanager;2017-03-07T03:25:54.000Z;6418432
alertmanager;2017-03-07T03:26:04.000Z;6287360
alertmanager;2017-03-07T03:26:14.000Z;6418432
alertmanager;2017-03-07T03:26:24.000Z;6287360
alertmanager;2017-03-07T03:26:34.000Z;6418432
alertmanager;2017-03-07T03:26:44.000Z;6287360
alertmanager;2017-03-07T03:26:54.000Z;6287360
alertmanager;2017-03-07T03:27:04.000Z;6287360
alertmanager;2017-03-07T03:27:14.000Z;6287360
alertmanager;2017-03-07T03:27:24.000Z;6287360
alertmanager;2017-03-07T03:27:34.000Z;6287360
alertmanager;2017-03-07T03:27:44.000Z;6291456
alertmanager;2017-03-07T03:27:54.000Z;6291456
alertmanager;2017-03-07T03:28:04.000Z;6291456
alertmanager;2017-03-07T03:28:14.000Z;6291456
alertmanager;2017-03-07T03:28:24.000Z;6291456
alertmanager;2017-03-07T03:28:34.000Z;6291456
alertmanager;2017-03-07T03:28:44.000Z;6230016
alertmanager;2017-03-07T03:28:54.000Z;6230016
alertmanager;2017-03-07T03:29:04.000Z;6230016
alertmanager;2017-03-07T03:29:14.000Z;6361088
alertmanager;2017-03-07T03:29:24.000Z;6361088
alertmanager;2017-03-07T03:29:34.000Z;6402048
alertmanager;2017-03-07T03:29:44.000Z;6397952
alertmanager;2017-03-07T03:29:54.000Z;6275072
alertmanager;2017-03-07T03:30:04.000Z;6270976
alertmanager;2017-03-07T03:30:14.000Z;6270976
alertmanager;2017-03-07T03:30:24.000Z;6270976
alertmanager;2017-03-07T03:30:34.000Z;6275072
alertmanager;2017-03-07T03:30:44.000Z;6270976
alertmanager;2017-03-07T03:30:54.000Z;6402048
alertmanager;2017-03-07T03:31:04.000Z;6389760
alertmanager;2017-03-07T03:31:14.000Z;6389760
alertmanager;2017-03-07T03:31:24.000Z;6389760
alertmanager;2017-03-07T03:31:34.000Z;6389760
alertmanager;2017-03-07T03:31:44.000Z;6422528
alertmanager;2017-03-07T03:31:54.000Z;6291456
alertmanager;2017-03-07T03:32:04.000Z;6291456
alertmanager;2017-03-07T03:32:14.000Z;6291456
alertmanager;2017-03-07T03:32:24.000Z;6291456
alertmanager;2017-03-07T03:32:34.000Z;6291456
alertmanager;2017-03-07T03:32:44.000Z;6291456
alertmanager;2017-03-07T03:32:54.000Z;6291456
alertmanager;2017-03-07T03:33:04.000Z;6295552
alertmanager;2017-03-07T03:33:14.000Z;6295552
alertmanager;2017-03-07T03:33:24.000Z;6291456
alertmanager;2017-03-07T03:33:34.000Z;6291456
