sep=;
Series;Time;Value
name;2017-03-07T01:14:29.000Z;79.04819215446088
name;2017-03-07T01:14:39.000Z;80.05845417431813
name;2017-03-07T01:14:49.000Z;79.13904237000018
name;2017-03-07T01:14:59.000Z;81.6650136358678
name;2017-03-07T01:15:09.000Z;80.62333957704536
name;2017-03-07T01:15:19.000Z;78.53448184590893
name;2017-03-07T01:15:29.000Z;77.98412731272713
name;2017-03-07T01:15:39.000Z;78.2164819013637
name;2017-03-07T01:15:49.000Z;77.15282895931821
name;2017-03-07T01:15:59.000Z;77.47495364886365
name;2017-03-07T01:16:09.000Z;76.18470674012251
name;2017-03-07T01:16:19.000Z;75.69818983272725
name;2017-03-07T01:16:29.000Z;78.35272527725759
name;2017-03-07T01:16:39.000Z;76.61913269295437
name;2017-03-07T01:16:49.000Z;77.02518166113619
name;2017-03-07T01:16:59.000Z;76.95431889749999
name;2017-03-07T01:17:09.000Z;79.09833742568154
name;2017-03-07T01:17:19.000Z;77.35323834499997
name;2017-03-07T01:17:29.000Z;79.64311878499993
name;2017-03-07T01:17:39.000Z;78.73133737840466
name;2017-03-07T01:17:49.000Z;70.63847364454533
name;2017-03-07T01:17:59.000Z;56.109978559318165
name;2017-03-07T01:18:09.000Z;39.820101930454484
name;2017-03-07T01:18:19.000Z;27.64344024204557
name;2017-03-07T01:18:29.000Z;12.423426807499983
name;2017-03-07T01:18:39.000Z;0.8810668902272709
name;2017-03-07T01:18:49.000Z;0.8839700295455457
