sep=;
Series;Time;Value
admiring_poitras;2017-03-08T07:17:36.000Z;171200512
admiring_poitras;2017-03-08T07:17:46.000Z;171200512
admiring_poitras;2017-03-08T07:17:56.000Z;171200512
admiring_poitras;2017-03-08T07:18:06.000Z;171200512
admiring_poitras;2017-03-08T07:18:16.000Z;171200512
admiring_poitras;2017-03-08T07:18:26.000Z;171200512
admiring_poitras;2017-03-08T07:18:36.000Z;171204608
admiring_poitras;2017-03-08T07:18:46.000Z;171204608
admiring_poitras;2017-03-08T07:18:56.000Z;171204608
admiring_poitras;2017-03-08T07:19:06.000Z;171204608
admiring_poitras;2017-03-08T07:19:16.000Z;171200512
admiring_poitras;2017-03-08T07:19:26.000Z;171200512
admiring_poitras;2017-03-08T07:19:36.000Z;171200512
admiring_poitras;2017-03-08T07:19:46.000Z;171200512
admiring_poitras;2017-03-08T07:19:56.000Z;171200512
admiring_poitras;2017-03-08T07:20:06.000Z;171200512
admiring_poitras;2017-03-08T07:20:16.000Z;171331584
admiring_poitras;2017-03-08T07:20:26.000Z;171331584
admiring_poitras;2017-03-08T07:20:36.000Z;171204608
admiring_poitras;2017-03-08T07:20:46.000Z;137289728
admiring_poitras;2017-03-08T07:20:56.000Z;137125888
admiring_poitras;2017-03-08T07:21:06.000Z;137039872
admiring_poitras;2017-03-08T07:21:16.000Z;136880128
admiring_poitras;2017-03-08T07:21:26.000Z;136876032
admiring_poitras;2017-03-08T07:21:36.000Z;136794112
admiring_poitras;2017-03-08T07:21:46.000Z;136794112
admiring_poitras;2017-03-08T07:21:56.000Z;136777728
admiring_poitras;2017-03-08T07:22:06.000Z;136777728
admiring_poitras;2017-03-08T07:22:16.000Z;136777728
admiring_poitras;2017-03-08T07:22:26.000Z;136777728
admiring_poitras;2017-03-08T07:22:36.000Z;136777728
admiring_poitras;2017-03-08T07:22:46.000Z;136777728
admiring_poitras;2017-03-08T07:22:56.000Z;136777728
alertmanager;2017-03-08T06:59:26.000Z;6012928
alertmanager;2017-03-08T06:59:36.000Z;6012928
alertmanager;2017-03-08T06:59:46.000Z;6012928
alertmanager;2017-03-08T06:59:56.000Z;6012928
alertmanager;2017-03-08T07:00:06.000Z;6012928
alertmanager;2017-03-08T07:00:16.000Z;6012928
alertmanager;2017-03-08T07:00:26.000Z;6012928
alertmanager;2017-03-08T07:00:36.000Z;6012928
alertmanager;2017-03-08T07:00:46.000Z;6012928
alertmanager;2017-03-08T07:00:56.000Z;6012928
alertmanager;2017-03-08T07:01:06.000Z;6012928
alertmanager;2017-03-08T07:01:16.000Z;5996544
alertmanager;2017-03-08T07:01:26.000Z;5996544
alertmanager;2017-03-08T07:01:36.000Z;5996544
alertmanager;2017-03-08T07:01:46.000Z;5996544
alertmanager;2017-03-08T07:01:56.000Z;5996544
alertmanager;2017-03-08T07:02:06.000Z;5996544
alertmanager;2017-03-08T07:02:16.000Z;5996544
alertmanager;2017-03-08T07:02:26.000Z;5996544
alertmanager;2017-03-08T07:02:36.000Z;5996544
alertmanager;2017-03-08T07:02:46.000Z;5996544
alertmanager;2017-03-08T07:02:56.000Z;5996544
alertmanager;2017-03-08T07:03:06.000Z;5996544
alertmanager;2017-03-08T07:03:16.000Z;5996544
alertmanager;2017-03-08T07:03:26.000Z;5996544
alertmanager;2017-03-08T07:03:36.000Z;5996544
alertmanager;2017-03-08T07:03:46.000Z;5988352
