sep=;
Series;Time;Value
cadvisor;2017-03-07T04:55:41.000Z;27234304
cadvisor;2017-03-07T04:55:51.000Z;26955776
cadvisor;2017-03-07T04:56:01.000Z;26738688
cadvisor;2017-03-07T04:56:11.000Z;26910720
cadvisor;2017-03-07T04:56:21.000Z;26865664
cadvisor;2017-03-07T04:56:31.000Z;26836992
cadvisor;2017-03-07T04:56:41.000Z;27348992
cadvisor;2017-03-07T04:56:51.000Z;27119616
cadvisor;2017-03-07T04:57:01.000Z;26791936
cadvisor;2017-03-07T04:57:11.000Z;26734592
cadvisor;2017-03-07T04:57:21.000Z;26832896
cadvisor;2017-03-07T04:57:31.000Z;26943488
cadvisor;2017-03-07T04:57:41.000Z;27291648
cadvisor;2017-03-07T04:57:51.000Z;26873856
cadvisor;2017-03-07T04:58:01.000Z;26652672
cadvisor;2017-03-07T04:58:11.000Z;26628096
cadvisor;2017-03-07T04:58:21.000Z;26595328
cadvisor;2017-03-07T04:58:31.000Z;26447872
cadvisor;2017-03-07T04:58:41.000Z;27140096
cadvisor;2017-03-07T04:58:51.000Z;26861568
cadvisor;2017-03-07T04:59:01.000Z;26755072
cadvisor;2017-03-07T04:59:11.000Z;26533888
cadvisor;2017-03-07T04:59:21.000Z;26591232
cadvisor;2017-03-07T04:59:31.000Z;26566656
cadvisor;2017-03-07T04:59:41.000Z;27328512
cadvisor;2017-03-07T04:59:51.000Z;26734592
cadvisor;2017-03-07T05:00:01.000Z;26697728
cadvisor;2017-03-07T05:00:11.000Z;26480640
cadvisor;2017-03-07T05:00:21.000Z;26566656
cadvisor;2017-03-07T05:00:31.000Z;26415104
cadvisor;2017-03-07T05:00:41.000Z;27049984
cadvisor;2017-03-07T05:00:51.000Z;26718208
cadvisor;2017-03-07T05:01:01.000Z;26603520
cadvisor;2017-03-07T05:01:11.000Z;26578944
cadvisor;2017-03-07T05:01:21.000Z;26669056
cadvisor;2017-03-07T05:01:31.000Z;26509312
cadvisor;2017-03-07T05:01:41.000Z;27078656
cadvisor;2017-03-07T05:01:51.000Z;26841088
cadvisor;2017-03-07T05:02:01.000Z;26714112
cadvisor;2017-03-07T05:02:11.000Z;26542080
cadvisor;2017-03-07T05:02:21.000Z;26431488
cadvisor;2017-03-07T05:02:31.000Z;26546176
cadvisor;2017-03-07T05:02:41.000Z;27111424
cadvisor;2017-03-07T05:02:51.000Z;26734592
cadvisor;2017-03-07T05:03:01.000Z;26324992
cadvisor;2017-03-07T05:03:11.000Z;26214400
cadvisor;2017-03-07T05:03:21.000Z;26173440
cadvisor;2017-03-07T05:03:31.000Z;26161152
cadvisor;2017-03-07T05:03:41.000Z;26775552
cadvisor;2017-03-07T05:03:51.000Z;26337280
cadvisor;2017-03-07T05:04:01.000Z;26402816
cadvisor;2017-03-07T05:04:11.000Z;26353664
cadvisor;2017-03-07T05:04:21.000Z;26320896
cadvisor;2017-03-07T05:04:31.000Z;26189824
cadvisor;2017-03-07T05:04:41.000Z;26923008
cadvisor;2017-03-07T05:04:51.000Z;26513408
cadvisor;2017-03-07T05:05:01.000Z;26357760
cadvisor;2017-03-07T05:05:11.000Z;26124288
cadvisor;2017-03-07T05:05:21.000Z;26238976
cadvisor;2017-03-07T05:05:31.000Z;26198016
cadvisor;2017-03-07T05:05:41.000Z;26664960
cadvisor;2017-03-07T05:05:51.000Z;26419200
cadvisor;2017-03-07T05:06:01.000Z;26275840
cadvisor;2017-03-07T05:06:11.000Z;26218496
cadvisor;2017-03-07T05:06:21.000Z;26193920
cadvisor;2017-03-07T05:06:31.000Z;26083328
cadvisor;2017-03-07T05:06:41.000Z;26705920
cadvisor;2017-03-07T05:06:51.000Z;26329088
cadvisor;2017-03-07T05:07:01.000Z;26853376
cadvisor;2017-03-07T05:07:11.000Z;26640384
cadvisor;2017-03-07T05:07:21.000Z;26624000
cadvisor;2017-03-07T05:07:31.000Z;26505216
cadvisor;2017-03-07T05:07:41.000Z;27144192
cadvisor;2017-03-07T05:07:51.000Z;26562560
cadvisor;2017-03-07T05:08:01.000Z;26460160
cadvisor;2017-03-07T05:08:11.000Z;26304512
cadvisor;2017-03-07T05:08:21.000Z;26292224
cadvisor;2017-03-07T05:08:31.000Z;26497024
cadvisor;2017-03-07T05:08:41.000Z;27099136
cadvisor;2017-03-07T05:08:51.000Z;26587136
cadvisor;2017-03-07T05:09:01.000Z;26587136
cadvisor;2017-03-07T05:09:11.000Z;26460160
cadvisor;2017-03-07T05:09:21.000Z;26439680
cadvisor;2017-03-07T05:09:31.000Z;26439680
cadvisor;2017-03-07T05:09:41.000Z;27226112
cadvisor;2017-03-07T05:09:51.000Z;26578944
cadvisor;2017-03-07T05:10:01.000Z;26619904
cadvisor;2017-03-07T05:10:11.000Z;26804224
cadvisor;2017-03-07T05:10:21.000Z;26750976
cadvisor;2017-03-07T05:10:31.000Z;26480640
cadvisor;2017-03-07T05:10:41.000Z;26611712
cadvisor;2017-03-07T05:10:51.000Z;26431488
cadvisor;2017-03-07T05:11:01.000Z;29147136
cadvisor;2017-03-07T05:11:11.000Z;28909568
cadvisor;2017-03-07T05:11:21.000Z;28794880
cadvisor;2017-03-07T05:11:31.000Z;28790784
cadvisor;2017-03-07T05:11:41.000Z;29413376
cadvisor;2017-03-07T05:11:51.000Z;29122560
cadvisor;2017-03-07T05:12:01.000Z;29163520
cadvisor;2017-03-07T05:12:11.000Z;28741632
cadvisor;2017-03-07T05:12:21.000Z;28815360
cadvisor;2017-03-07T05:12:31.000Z;28794880
cadvisor;2017-03-07T05:12:41.000Z;29761536
cadvisor;2017-03-07T05:12:51.000Z;28983296
cadvisor;2017-03-07T05:13:01.000Z;28946432
cadvisor;2017-03-07T05:13:11.000Z;28725248
cadvisor;2017-03-07T05:13:21.000Z;28692480
cadvisor;2017-03-07T05:13:31.000Z;28934144
cadvisor;2017-03-07T05:13:41.000Z;29245440
cadvisor;2017-03-07T05:13:51.000Z;28921856
cadvisor;2017-03-07T05:14:01.000Z;29171712
cadvisor;2017-03-07T05:14:11.000Z;28721152
cadvisor;2017-03-07T05:14:21.000Z;29073408
cadvisor;2017-03-07T05:14:31.000Z;29114368
cadvisor;2017-03-07T05:14:41.000Z;28860416
cadvisor;2017-03-07T05:14:51.000Z;29364224
cadvisor;2017-03-07T05:15:01.000Z;29265920
cadvisor;2017-03-07T05:15:11.000Z;29143040
cadvisor;2017-03-07T05:15:21.000Z;29093888
cadvisor;2017-03-07T05:15:31.000Z;29069312
cadvisor;2017-03-07T05:15:41.000Z;29724672
cadvisor;2017-03-07T05:15:51.000Z;29208576
cadvisor;2017-03-07T05:16:01.000Z;29261824
cadvisor;2017-03-07T05:16:11.000Z;28876800
