sep=;
Series;Time;Value
admiring_poitras;2017-03-08T06:50:49.000Z;136728576
admiring_poitras;2017-03-08T06:50:59.000Z;136728576
admiring_poitras;2017-03-08T06:51:09.000Z;136728576
admiring_poitras;2017-03-08T06:51:19.000Z;136728576
admiring_poitras;2017-03-08T06:51:29.000Z;136728576
admiring_poitras;2017-03-08T06:51:39.000Z;136728576
alertmanager;2017-03-08T06:32:39.000Z;6610944
alertmanager;2017-03-08T06:32:49.000Z;6610944
alertmanager;2017-03-08T06:32:59.000Z;6610944
alertmanager;2017-03-08T06:33:09.000Z;6017024
alertmanager;2017-03-08T06:33:19.000Z;6017024
alertmanager;2017-03-08T06:33:29.000Z;6017024
alertmanager;2017-03-08T06:33:39.000Z;6017024
alertmanager;2017-03-08T06:33:49.000Z;6017024
alertmanager;2017-03-08T06:33:59.000Z;6017024
alertmanager;2017-03-08T06:34:09.000Z;6148096
alertmanager;2017-03-08T06:34:19.000Z;6148096
alertmanager;2017-03-08T06:34:29.000Z;6082560
alertmanager;2017-03-08T06:34:39.000Z;6090752
alertmanager;2017-03-08T06:34:49.000Z;6090752
alertmanager;2017-03-08T06:34:59.000Z;6090752
alertmanager;2017-03-08T06:35:09.000Z;6090752
alertmanager;2017-03-08T06:35:19.000Z;6090752
alertmanager;2017-03-08T06:35:29.000Z;6098944
alertmanager;2017-03-08T06:35:39.000Z;5963776
alertmanager;2017-03-08T06:35:49.000Z;5963776
alertmanager;2017-03-08T06:35:59.000Z;5963776
alertmanager;2017-03-08T06:36:09.000Z;6094848
alertmanager;2017-03-08T06:36:19.000Z;5971968
alertmanager;2017-03-08T06:36:29.000Z;5971968
alertmanager;2017-03-08T06:36:39.000Z;5971968
alertmanager;2017-03-08T06:36:49.000Z;5976064
alertmanager;2017-03-08T06:36:59.000Z;5976064
alertmanager;2017-03-08T06:37:09.000Z;5976064
alertmanager;2017-03-08T06:37:19.000Z;5976064
alertmanager;2017-03-08T06:37:29.000Z;5976064
alertmanager;2017-03-08T06:37:39.000Z;5976064
alertmanager;2017-03-08T06:37:49.000Z;5976064
alertmanager;2017-03-08T06:37:59.000Z;5976064
alertmanager;2017-03-08T06:38:09.000Z;5976064
alertmanager;2017-03-08T06:38:19.000Z;5914624
alertmanager;2017-03-08T06:38:29.000Z;5914624
alertmanager;2017-03-08T06:38:39.000Z;5914624
alertmanager;2017-03-08T06:38:49.000Z;5914624
alertmanager;2017-03-08T06:38:59.000Z;5914624
alertmanager;2017-03-08T06:39:09.000Z;5914624
alertmanager;2017-03-08T06:39:19.000Z;5914624
alertmanager;2017-03-08T06:39:29.000Z;5914624
alertmanager;2017-03-08T06:39:39.000Z;5914624
alertmanager;2017-03-08T06:39:49.000Z;5914624
alertmanager;2017-03-08T06:39:59.000Z;5914624
alertmanager;2017-03-08T06:40:09.000Z;5914624
alertmanager;2017-03-08T06:40:19.000Z;5914624
alertmanager;2017-03-08T06:40:29.000Z;5914624
alertmanager;2017-03-08T06:40:39.000Z;5914624
alertmanager;2017-03-08T06:40:49.000Z;5918720
alertmanager;2017-03-08T06:40:59.000Z;5918720
alertmanager;2017-03-08T06:41:09.000Z;5914624
alertmanager;2017-03-08T06:41:19.000Z;5914624
alertmanager;2017-03-08T06:41:29.000Z;5914624
alertmanager;2017-03-08T06:41:39.000Z;5914624
alertmanager;2017-03-08T06:41:49.000Z;5914624
alertmanager;2017-03-08T06:41:59.000Z;5914624
alertmanager;2017-03-08T06:42:09.000Z;5914624
alertmanager;2017-03-08T06:42:19.000Z;5914624
alertmanager;2017-03-08T06:42:29.000Z;5914624
alertmanager;2017-03-08T06:42:39.000Z;5914624
alertmanager;2017-03-08T06:42:49.000Z;6045696
alertmanager;2017-03-08T06:42:59.000Z;6045696
alertmanager;2017-03-08T06:43:09.000Z;6045696
alertmanager;2017-03-08T06:43:19.000Z;5918720
alertmanager;2017-03-08T06:43:29.000Z;5918720
alertmanager;2017-03-08T06:43:39.000Z;5902336
alertmanager;2017-03-08T06:43:49.000Z;5902336
alertmanager;2017-03-08T06:43:59.000Z;5902336
alertmanager;2017-03-08T06:44:09.000Z;5902336
alertmanager;2017-03-08T06:44:19.000Z;5902336
alertmanager;2017-03-08T06:44:29.000Z;5902336
alertmanager;2017-03-08T06:44:39.000Z;5902336
